"X1","X2"
0.998544,0.993363
0.962121,0.9954
0.955663,0.984447
0.982354,0.999364
0.986505,0.949593
0.996259,0.998856
0.964515,0.983716
0.983181,0.998006
0.996501,0.995108
0.998336,0.9504
0.998361,0.998817
0.999849,0.999792
0.982521,0.984801
0.982895,0.982537
0.978781,0.999584
0.976408,0.998634
0.976907,0.999899
0.980542,0.968001
0.999742,0.995021
0.971906,0.989182
0.976869,0.960679
0.998773,0.998552
0.991823,0.518913
0.985713,0.997686
0.999482,0.999816
0.999275,0.989426
0.997694,0.953968
0.975992,0.997529
0.892371,0.96024
0.952728,0.999729
0.98701,0.997516
0.964744,0.97418
0.999759,0.99023
0.997897,0.999862
0.969989,0.99914
0.990525,0.995194
0.981242,0.998845
0.998173,0.582268
0.99677,0.983226
0.980695,0.987585
0.997654,0.953113
0.986445,0.924541
0.986388,0.99589
0.999563,0.986271
0.961589,0.999336
0.991688,0.984609
0.990879,0.96527
0.998698,0.957061
0.999589,0.996509
0.969272,0.924588
0.986381,0.999397
0.970581,0.957984
0.999407,0.989374
0.930039,0.985683
0.980915,0.998699
0.999901,0.998963
0.98713,0.977483
0.999201,0.996084
0.999377,0.999658
0.984345,0.970555
0.972538,0.967979
0.996237,0.999751
0.967509,0.957813
0.99844,0.9981
0.998749,0.995378
0.983682,0.940622
0.994535,0.987804
0.994901,0.758885
0.999817,0.997811
0.998052,0.978842
0.984575,0.968611
0.989597,0.997298
0.999751,0.995479
0.999749,0.997339
0.986941,0.997647
0.977204,0.999694
0.994811,0.992821
0.980732,0.985246
0.997516,0.973125
0.95281,0.998768
0.987841,0.99328
0.985179,0.992192
0.996609,0.999985
0.96962,0.998793
0.971997,0.963797
0.986135,0.943202
0.970447,0.996367
0.997947,0.997975
0.962121,0.993572
0.975366,0.982135
0.997756,0.993855
0.993658,0.997473
0.996137,0.99216
0.989711,0.999839
0.990768,0.998521
0.960244,0.99664
0.933189,0.996335
0.987698,0.999037
0.967356,0.999519
0.985894,0.998164
0.996899,0.983878
0.955828,0.99955
0.999893,0.999992
0.949998,0.999582
0.981233,0.95657
0.999119,0.996718
0.97688,0.977388
0.976805,0.999694
0.991453,0.968772
0.994908,0.999846
0.996972,0.975903
0.987477,0.970535
0.999066,0.864085
0.992197,0.981872
0.989982,0.957206
0.989073,0.996045
0.993442,0.977042
0.999953,0.96846
0.988784,0.990827
0.993689,0.999601
0.974152,0.988392
0.993458,0.998019
0.965407,0.999841
0.971296,0.963003
0.998605,0.950048
0.986151,0.986888
0.958039,0.979078
0.977429,0.929917
0.967477,0.992658
0.996816,0.999683
0.968425,0.987319
0.935128,0.937287
0.964796,0.993835
0.999144,0.950993
0.990861,0.967719
0.988678,0.998027
0.98401,0.990446
0.980864,0.998972
0.9996,0.997098
0.953031,0.999504
0.988266,0.983264
0.997054,0.99917
0.981827,0.999069
0.993571,0.993457
0.999853,0.997935
0.994408,0.975277
0.989276,0.960426
0.996161,0.950048
0.998067,0.99849
0.829732,0.974725
0.654689,0.998781
0.994648,0.96287
0.999869,0.999839
0.999356,0.923607
0.97771,0.642417
0.98225,0.90411
0.998295,0.998287
0.980116,0.970985
0.998982,0.99978
0.859516,0.999496
0.990263,0.99291
0.984913,0.673433
0.98368,0.955449
0.986492,0.971008
0.998855,0.952619
0.999581,0.997286
0.954893,0.974763
0.999104,0.995484
0.983029,0.9774
0.998694,0.999438
0.999753,0.990944
0.998187,0.998808
0.999267,0.991648
0.97797,0.997085
0.966008,0.986022
0.934954,0.954539
0.996772,0.99457
0.972586,0.998688
0.966114,0.999627
0.957627,0.998918
0.998927,0.983034
0.999706,0.967313
0.972839,0.999057
0.966958,0.996267
0.993277,0.998625
0.882195,0.962822
0.962121,0.990672
0.74914,0.999557
0.967058,0.999747
0.995116,0.968979
0.95984,0.957959
0.945408,0.995614
0.999022,0.959882
0.997894,0.98076
0.999555,0.981342
0.671695,0.997743
0.999517,0.964017
0.62183,0.99871
0.997887,0.989924
0.982274,0.965925
0.95273,0.948523
0.984044,0.941415
0.990085,0.999301
0.994826,0.960928
0.993422,0.954539
0.995264,0.999955
0.998795,0.990308
0.975773,0.999939
0.989647,0.999208
0.924102,0.895847
0.998157,0.985894
0.994515,0.966445
0.872947,0.989372
0.998888,0.982916
0.953822,0.997706
0.982836,0.994789
0.999284,0.998847
0.9521,0.950048
0.967356,0.994668
0.980379,0.996342
0.999117,0.996967
0.972411,0.999393
0.998963,0.995467
0.999626,0.997517
0.996514,0.96083
0.995153,0.954551
0.985174,0.973784
0.997719,0.981093
0.991129,0.999408
0.998558,0.964678
0.930893,0.995935
0.935523,0.9716
0.99707,0.942119
0.998566,0.965683
0.990003,0.999139
0.986218,0.969675
0.999338,0.999809
0.999568,0.991211
0.989631,0.976074
0.989178,0.949785
0.999773,0.981316
0.973594,0.986428
0.995679,0.988835
0.984848,0.992309
0.990131,0.965084
0.999487,0.997631
0.997827,0.961131
0.999199,0.9985
0.997388,0.998708
0.988857,0.998743
0.970038,0.99257
0.996816,0.999573
0.998634,0.997472
0.994144,0.999146
0.999029,0.986984
0.99951,0.966426
0.945386,0.96296
0.953686,0.923404
0.957127,0.998346
0.997545,0.980358
0.984517,0.986923
0.997079,0.958033
0.998417,0.999922
0.998637,0.934217
0.990254,0.953039
0.968813,0.984284
0.999864,0.986937
0.975305,0.991453
0.999346,0.975217
0.997879,0.998577
0.956175,0.999738
0.951685,0.958231
0.989649,0.977075
0.996592,0.990251
0.999935,0.999524
0.999837,0.985107
0.989092,0.958261
0.999534,0.953949
0.975631,0.965366
0.985348,0.9996
0.990305,0.999933
0.977026,0.984649
0.997607,0.997476
0.989323,0.965601
0.997996,0.979729
0.997409,0.996135
0.95851,0.998485
0.977845,0.99934
0.996304,0.99972
0.99731,0.999327
0.998534,0.996465
0.986991,0.999145
0.999387,0.999786
0.918083,0.999688
0.999455,0.999553
0.950621,0.609362
0.990244,0.9978
0.971042,0.999561
0.998747,0.999444
0.993098,0.994853
0.998533,0.951892
0.958697,0.991656
0.987122,0.991561
0.965357,0.98961
0.967436,0.995559
0.978551,0.983097
0.995555,0.957348
0.952394,0.995344
0.980009,0.999565
0.996011,0.994911
0.999969,0.965341
0.982576,0.969712
0.999823,0.989059
0.982711,0.999481
0.988591,0.98383
0.975019,0.999878
0.996477,0.99349
0.995513,0.999411
0.997384,0.987379
0.998946,0.997415
0.958307,0.937795
0.967901,0.972298
0.933989,0.999646
0.998951,0.998193
0.996477,0.999268
0.99935,0.965098
0.99972,0.996062
0.991339,0.997588
0.997336,0.992158
0.999337,0.999019
0.987058,0.986179
0.975883,0.962822
0.999663,0.939952
0.996994,0.986507
0.983811,0.977041
0.985182,0.998683
0.999273,0.991089
0.998323,0.999186
0.998958,0.995678
0.996855,0.968044
0.999267,0.996485
0.971398,0.967773
0.964471,0.997956
0.998516,0.967832
0.941584,0.987777
0.998414,0.950639
0.964781,0.972673
0.993128,0.998447
0.990061,0.867653
0.987986,0.988697
0.986833,0.995444
0.994713,0.999971
0.994173,0.992084
0.992411,0.997399
0.995628,0.994426
0.984409,0.998299
0.95076,0.996077
0.999592,0.999781
0.993593,0.991699
0.994604,0.967408
0.986185,0.967086
0.999065,0.999439
0.97904,0.983242
0.999854,0.974555
0.990329,0.997002
0.997923,0.996816
0.963685,0.991048
0.999816,0.985272
0.99121,0.996461
0.997695,0.996119
0.972915,0.999602
0.973047,0.98904
0.964456,0.88818
0.997952,0.953309
0.998496,0.983744
0.997041,0.989595
0.988787,0.998319
0.999967,0.920764
0.996992,0.999974
0.995244,0.999384
0.999851,0.956527
0.984176,0.986966
0.978802,0.997396
0.999873,0.999766
0.961685,0.966462
0.992645,0.999356
0.993187,0.992295
0.954517,0.99616
0.996957,0.998689
0.912698,0.991575
0.994055,0.999013
0.995677,0.998066
0.975703,0.983085
0.985681,0.961399
0.990432,0.998828
0.975871,0.999685
0.99774,0.938807
0.986841,0.996276
0.72504,0.999285
0.987433,0.999831
0.99798,0.993606
0.968357,0.999855
0.999918,0.990657
0.971657,0.999146
0.99946,0.998174
0.972795,0.970251
0.996366,0.994331
0.963597,0.991775
0.999926,0.977455
0.994637,0.997774
0.999046,0.973215
0.999881,0.987658
0.993238,0.996391
0.965672,0.984688
0.986731,0.994459
0.999934,0.95619
0.996906,0.978871
0.995651,0.967495
0.996017,0.996504
0.969368,0.998564
0.986504,0.951844
0.925489,0.922621
0.932376,0.982876
0.997622,0.975999
0.99923,0.999319
0.995148,0.988806
0.999204,0.999614
0.953721,0.964628
0.999009,0.97154
0.997083,0.958844
0.987988,0.968565
0.995442,0.95844
0.981664,0.983165
0.979642,0.996022
0.989509,0.988641
0.975095,0.947826
0.961541,0.96083
0.999928,0.997706
0.993572,0.943144
0.993829,0.996786
0.992118,0.999202
0.989646,0.976489
0.983722,0.95826
0.966552,0.980877
0.986581,0.983242
0.991398,0.968451
0.96674,0.989166
0.998885,0.999493
0.999051,0.994818
0.983,0.995929
0.999938,0.984253
0.966832,0.998854
0.982374,0.999884
0.999942,0.990209
0.99936,0.993799
0.987594,0.998178
0.98737,0.981296
0.978627,0.986927
0.991427,0.991947
0.996341,0.99886
0.981395,0.996379
0.953628,0.998512
0.990304,0.957516
0.998152,0.998742
0.984255,0.960651
0.996357,0.992268
0.999581,0.962822
0.993573,0.991436
0.991269,0.999478
0.987437,0.976008
0.993795,0.999422
0.998801,0.958065
0.986616,0.966975
0.981034,0.998057
0.998877,0.999527
0.997214,0.999507
0.978129,0.978604
0.999866,0.999208
0.999255,0.953999
0.998935,0.999111
0.955565,0.992762
0.999791,0.979306
0.96124,0.950048
0.943898,0.998099
0.999675,0.999759
0.997863,0.98984
0.963233,0.997941
0.995534,0.981526
0.981451,0.99854
0.982904,0.995508
0.971213,0.997659
0.99308,0.999513
0.999507,0.975061
0.992187,0.983124
0.964656,0.999582
0.991911,0.980083
0.999165,0.999172
0.999882,0.999245
0.988931,0.964822
0.932799,0.999055
0.914009,0.99932
0.99854,0.183552
0.93573,0.836902
0.997646,0.976697
0.998974,0.982412
0.999423,0.993566
0.998797,0.998477
0.958697,0.961842
0.98857,0.999359
0.998381,0.998705
0.997669,0.96477
0.961971,0.955146
0.983502,0.998395
0.958876,0.996008
0.998873,0.996515
0.998438,0.999949
0.999014,0.993213
0.995545,0.985708
0.99929,0.960641
0.998595,0.999391
0.996636,0.991408
0.995369,0.999879
0.998735,0.969659
0.985567,0.999925
0.995676,0.987087
0.996245,0.981575
0.999426,0.998107
0.979916,0.998729
0.960252,0.960746
0.986174,0.972019
0.997842,0.989015
0.965488,0.99909
0.879046,0.995215
0.997763,0.983034
0.979956,0.977788
0.973666,0.980653
0.995899,0.999658
0.974817,0.998305
0.999811,0.992634
0.998845,0.998005
0.959291,0.957123
0.95739,0.988026
0.999759,0.964536
0.98973,0.950048
0.934201,0.99625
0.999351,0.997075
0.995949,0.99915
0.999308,0.960823
0.999463,0.999371
0.994122,0.996546
0.979477,0.973754
0.998582,0.983148
0.998509,0.997234
0.985967,0.988262
0.996995,0.987877
0.990536,0.950923
0.999169,0.999309
0.999751,0.999491
0.995209,0.997702
0.997059,0.962683
0.954652,0.952976
0.999678,0.962822
0.991486,0.982427
0.986494,0.999989
0.962121,0.996396
0.988245,0.979109
0.97814,0.997841
0.986756,0.163562
0.972353,0.942919
0.996393,0.945
0.999338,0.998786
0.987188,0.983863
0.995249,0.979361
0.976738,0.981903
0.951168,0.998814
0.998532,0.960386
0.993772,0.950048
0.99985,0.954096
0.999486,0.995119
0.999023,0.999423
0.960627,0.989651
0.99742,0.991614
0.995606,0.943027
0.998889,0.984802
0.999861,0.971404
0.997857,0.997924
0.992721,0.993384
0.991969,0.999983
0.99913,0.979591
0.954219,0.993043
0.999945,0.99674
0.969038,0.997413
0.96782,0.994754
0.99782,0.979365
0.967696,0.943456
0.981829,0.941546
0.997344,0.959302
0.976746,0.984505
0.977629,0.996827
0.667255,0.966653
0.989822,0.99225
0.996193,0.999642
0.993987,0.999822
0.970701,0.998395
0.998949,0.987485
0.951306,0.99196
0.983954,0.998011
0.995536,0.994964
0.994106,0.992884
0.974799,0.989754
0.999031,0.999984
0.977184,0.999784
0.997996,0.993088
0.985006,0.9719
0.999,0.969959
0.949754,0.9986
0.993755,0.997819
0.968256,0.979953
0.984309,0.965475
0.997287,0.982815
0.999784,0.999843
0.998129,0.969559
0.999065,0.999226
0.99996,0.972593
0.999427,0.988099
0.999305,0.999903
0.957011,0.955453
0.988931,0.951029
0.98104,0.969843
0.999714,0.998103
0.99553,0.998386
0.98613,0.953638
0.987683,0.99004
0.994075,0.995995
0.999521,0.739129
0.998669,0.995542
0.999556,0.999444
0.995061,0.982002
0.966816,0.964869
0.955041,0.99917
0.99859,0.9744
0.994074,0.970213
0.986342,0.997293
0.959178,0.975696
0.993389,0.920673
0.986204,0.993595
0.986894,0.996515
0.999806,0.962822
0.958697,0.995497
0.997477,0.999077
0.97908,0.999224
0.999281,0.999355
0.998969,0.99869
0.999185,0.997965
0.95919,0.998102
0.992951,0.985968
0.998593,0.992677
0.988599,0.989833
0.957069,0.999022
0.998593,0.995468
0.962443,0.994718
0.969133,0.99624
0.97706,0.983857
0.987473,0.986991
0.966366,0.991833
0.944229,0.939659
0.996487,0.980826
0.997005,0.987535
0.999886,0.995767
0.999497,0.983893
0.99759,0.989657
0.960176,0.991128
0.949737,0.998188
0.986804,0.999024
0.999345,0.997293
0.999602,0.965673
0.663789,0.999157
0.999839,0.996744
0.999021,0.997488
0.998288,0.997529
0.995669,0.970268
0.997108,0.979391
0.991392,0.980753
0.956869,0.942277
0.998255,0.9996
0.999142,0.983997
0.944482,0.994291
0.973331,0.998931
0.999847,0.94841
0.965923,0.958981
0.969598,0.994504
0.96141,0.939292
0.994772,0.96056
0.990711,0.95473
0.998625,0.976948
0.99271,0.986667
0.995137,0.924295
0.994804,0.991157
0.999919,0.98662
0.99942,0.989287
0.997989,0.957637
0.997202,0.993715
0.970634,0.997239
0.999187,0.960738
0.952229,0.997552
0.99908,0.983016
0.996239,0.998668
0.999152,0.968031
0.999739,0.962042
0.999086,0.996184
0.999548,0.996488
0.998779,0.999574
0.951294,0.987152
0.999389,0.981898
0.983327,0.9929
0.999551,0.998171
0.996645,0.953346
0.999302,0.984356
0.995394,0.992961
0.998468,0.998626
0.988936,0.988491
0.997336,0.998983
0.974798,0.981158
0.987993,0.999827
0.972678,0.974869
0.999374,0.984351
0.9962,0.998756
0.998962,0.99907
0.993736,0.951587
0.936799,0.998512
0.996028,0.997328
0.999925,0.964245
0.949267,0.999653
0.997776,0.998642
0.992544,0.998651
0.998089,0.99841
0.991814,0.969528
0.970117,0.979591
0.998102,0.999016
0.990247,0.988166
0.967925,0.980275
0.972527,0.94843
0.99995,0.998939
0.997585,0.998307
0.960924,0.999876
0.999271,0.701974
0.997947,0.997694
0.999803,0.998959
0.977574,0.98247
0.994583,0.99393
0.999268,0.982441
0.999762,0.998343
0.963777,0.998912
0.995057,0.993104
0.995329,0.999421
0.998202,0.991129
0.998359,0.941173
0.96892,0.959566
0.998146,0.995302
0.971084,0.994301
0.998471,0.987001
0.986216,0.998404
0.998197,0.998025
0.99253,0.888595
0.950584,0.572254
0.991903,0.990657
0.958438,0.996723
0.998229,0.944089
0.999154,0.990455
0.973193,0.999061
0.9983,0.998476
0.986113,0.997611
0.979638,0.958762
0.998043,0.997456
0.990937,0.981696
0.996236,0.991636
0.959089,0.989886
0.960644,0.982468
0.999683,0.977733
0.9794,0.999515
0.989658,0.999492
0.99948,0.999449
0.964775,0.981826
0.996485,0.989732
0.96777,0.968802
0.962121,0.965199
0.975577,0.99867
0.999462,0.995198
0.998354,0.977334
0.997309,0.996091
0.971685,0.971921
0.979441,0.999712
0.946661,0.99716
0.977461,0.997237
0.986525,0.995714
0.987358,0.956441
0.999852,0.985304
0.97911,0.993605
0.998987,0.999912
0.950683,0.998205
0.994669,0.978319
0.994991,0.998777
0.998369,0.99624
0.998035,0.965051
0.989509,0.998812
0.998755,0.993377
0.999616,0.978065
0.98505,0.999821
0.996661,0.972942
0.999222,0.934422
0.974296,0.995262
0.990741,0.959092
0.971486,0.990591
0.958193,0.999637
0.999846,0.999413
0.999387,0.990331
0.999691,0.973778
0.999982,0.961819
0.972477,0.990606
0.968469,0.992828
0.996544,0.92051
0.980439,0.987668
0.97207,0.997433
0.991674,0.999702
0.977019,0.988254
0.994087,0.998417
0.999664,0.990691
0.997866,0.999692
0.997698,0.999069
0.9664,0.999668
0.988326,0.98356
0.966679,0.976861
0.997719,0.999968
0.585048,0.978707
0.998591,0.964497
0.996946,0.645845
0.940998,0.99228
0.990403,0.992993
0.997787,0.951806
0.51101,0.997972
0.977485,0.999515
0.991835,0.92691
0.996451,0.997719
0.997495,0.99849
0.99815,0.98525
0.996584,0.988823
0.999731,0.992507
0.961393,0.970843
0.997223,0.976121
0.966746,0.997267
0.99852,0.998051
0.966449,0.999609
0.988818,0.985788
0.917049,0.988037
0.975016,0.950048
0.997714,0.996705
0.999032,0.986432
0.970993,0.993425
0.99434,0.997011
0.954754,0.997013
0.980561,0.988545
0.99879,0.998883
0.954458,0.988416
0.968562,0.99852
0.997886,0.999884
0.999564,0.992156
0.958697,0.958047
0.957182,0.996703
0.964459,0.998757
0.985845,0.961649
0.999272,0.994596
0.986958,0.992041
0.992118,0.994044
0.960135,0.998484
0.999796,0.986706
0.976186,0.957516
0.99433,0.999221
0.995754,0.999542
0.991408,0.999491
0.999253,0.984676
0.996917,0.989678
0.937043,0.999543
0.994503,0.999731
0.956465,0.94139
0.988697,0.982376
0.997295,0.993899
0.998097,0.99933
0.998709,0.985649
0.998577,0.989783
0.998129,0.987391
0.99863,0.941881
0.990328,0.919559
0.971401,0.999269
0.97078,0.95657
0.995677,0.999435
0.967626,0.999394
0.999043,0.993283
0.998365,0.973097
0.998117,0.999705
0.977489,0.998876
0.981469,0.999516
0.9961,0.996832
0.999795,0.674705
0.961313,0.997987
0.987686,0.999932
0.992882,0.970724
0.999905,0.995915
0.970008,0.967114
0.987437,0.997742
0.991028,0.988628
0.999909,0.977971
0.992901,0.999387
0.999327,0.985219
0.998404,0.970731
0.998545,0.997461
0.999993,0.999865
0.999533,0.999819
0.99846,0.958232
0.987392,0.980403
0.999728,0.997417
0.954353,0.962822
0.987724,0.989375
0.940234,0.990525
0.97207,0.966732
0.990401,0.998103
0.978712,0.998907
0.964796,0.993163
0.969823,0.936869
0.984,0.993943
0.978684,0.997473
0.99878,0.547216
0.998906,0.90348
0.955797,0.999612
0.988433,0.998986
0.992263,0.997054
0.997038,0.999353
0.994745,0.955589
0.998663,0.999994
0.999194,0.999128
0.964008,0.993986
0.997764,0.988016
0.996606,0.98003
0.996951,0.998749
0.837031,0.970745
0.977912,0.998059
0.999518,0.997069
0.999624,0.981085
0.966406,0.990601
0.99969,0.991304
0.981218,0.96527
0.994846,0.959518
0.988515,0.996317
0.94877,0.995356
0.998333,0.991704
0.996754,0.998695
0.998816,0.998892
0.994251,0.999454
0.997872,0.989085
0.986858,0.999796
0.935744,0.999056
0.962951,0.997251
0.995164,0.998345
0.962871,0.997722
0.996657,0.99988
0.999687,0.999837
0.989166,0.981349
0.998738,0.990191
0.966687,0.999958
0.998837,0.992908
0.998516,0.996568
0.992347,0.937477
0.966937,0.979611
0.979423,0.955671
0.96477,0.992997
0.99545,0.99756
0.95789,0.981243
0.997264,0.998872
0.300911,0.980529
0.972026,0.952624
0.967482,0.998342
0.997609,0.99174
0.999554,0.968079
0.999705,0.984616
0.9991,0.981402
0.988411,0.993532
0.977003,0.999462
0.984881,0.991162
0.983675,0.994974
0.976184,0.975811
0.956934,0.99046
0.956092,0.938969
0.999919,0.958143
0.992577,0.999928
0.963199,0.995963
0.998976,0.98536
0.954205,0.999995
0.998702,0.995819
0.999552,0.998076
0.992772,0.999992
0.998781,0.996386
0.997382,0.996654
0.985416,0.998958
0.988782,0.998239
0.987229,0.998307
0.964846,0.98839
0.999803,0.999225
0.99854,0.989995
0.999902,0.955463
0.9776,0.960198
0.995986,0.9996
0.988752,0.953825
0.99996,0.99543
0.999591,0.995838
0.993195,0.997454
0.952935,0.989046
0.98266,0.998641
0.99903,0.999945
0.976637,0.993022
0.998923,0.964809
0.983313,0.999978
0.999455,0.995559
0.999217,0.954639
0.993162,0.999519
0.968566,0.947813
0.951927,0.954626
0.999713,0.970386
0.997173,0.999473
0.999576,0.992671
0.99741,0.999548
0.98866,0.998784
0.985147,0.995336
0.999033,0.967795
0.968587,0.998608
0.999593,0.815868
0.99092,0.994233
0.951453,0.822359
0.999895,0.977608
0.984575,0.967733
0.992233,0.999761
0.999688,0.999434
0.984766,0.983674
0.955284,0.999938
0.977465,0.954482
0.998768,0.999194
0.999499,0.998199
0.981862,0.9929
0.992058,0.996699
0.935383,0.998413
0.954456,0.990499
0.990012,0.99607
0.99859,0.996556
0.995032,0.982143
0.99597,0.99719
0.949455,0.999503
0.982904,0.999911
0.987324,0.997518
0.975158,0.944046
0.727405,0.934617
0.973622,0.996771
0.99739,0.999154
0.990917,0.999748
0.988983,0.663109
0.99354,0.998322
0.999766,0.996108
0.956838,0.99809
0.995489,0.987729
0.986812,0.975443
0.98945,0.906361
0.99837,0.997796
0.9957,0.964459
0.990358,0.986796
0.954713,0.746744
0.993745,0.950048
0.999099,0.99262
0.992245,0.994728
0.977153,0.964206
0.975554,0.98859
0.997016,0.998862
0.896418,0.990843
0.973744,0.987005
0.997372,0.96579
0.99911,0.991348
0.955354,0.998872
0.962975,0.995626
0.973147,0.992459
0.985784,0.989256
0.96125,0.99149
0.997637,0.985626
0.9995,0.991822
0.998224,0.998225
0.998341,0.979381
0.984786,0.950834
0.987122,0.963266
0.95723,0.999056
0.96141,0.998664
0.96203,0.991454
0.986507,0.994538
0.990407,0.998729
0.96467,0.963119
0.994107,0.975341
0.999302,0.991343
0.997604,0.976993
0.967436,0.999925
0.995437,0.992026
0.999509,0.961125
0.998963,0.997456
0.999101,0.994496
0.998643,0.992401
0.974657,0.999382
0.99782,0.99829
0.998685,0.999627
0.968771,0.987277
0.965357,0.960156
0.999842,0.999485
0.99994,0.992928
0.977456,0.978924
0.997827,0.999008
0.993442,0.977216
0.991054,0.998605
0.998387,0.999072
0.984341,0.979142
0.971807,0.989159
0.997918,0.999767
0.947312,0.999161
0.981419,0.952855
0.972245,0.961213
0.996384,0.987377
0.959598,0.995246
0.978836,0.95657
0.978462,0.995701
0.995698,0.998781
0.990555,0.999395
0.9987,0.97896
0.98895,0.99976
0.991472,0.997117
0.997527,0.999519
0.969113,0.982268
0.99977,0.993091
0.999684,0.998496
0.962121,0.995694
0.932476,0.999647
0.984881,0.999236
0.9977,0.962822
0.981119,0.968505
0.965146,0.99671
0.984819,0.993856
0.936799,0.999955
0.998811,0.998451
0.99981,0.976724
0.984558,0.977757
0.975352,0.999552
0.992371,0.997069
0.977489,0.964345
0.989735,0.994827
0.977627,0.999097
0.968541,0.934022
0.97636,0.999164
0.964489,0.996009
0.986656,0.999774
0.985247,0.964181
0.991462,0.991477
0.999815,0.973729
0.97071,0.990961
0.997691,0.999963
0.997903,0.983715
0.994613,0.999381
0.992182,0.935298
0.999546,0.990734
0.957914,0.998482
0.988465,0.988371
0.997619,0.997116
0.996903,0.997114
0.95891,0.988284
0.999846,0.996016
0.949448,0.990713
0.999813,0.959264
0.955632,0.999941
0.992186,0.991108
0.971807,0.98476
0.990483,0.999915
0.981189,0.949932
0.962121,0.994048
0.999538,0.988044
0.983675,0.998818
0.999548,0.997483
0.998828,0.994743
0.937193,0.993916
0.999121,0.998797
0.934366,0.989093
0.961147,0.995341
0.985327,0.998223
0.998339,0.99777
0.988453,0.997639
0.991835,0.974908
0.973573,0.977035
0.97527,0.989335
0.962745,0.97598
0.961144,0.996295
0.999008,0.99973
0.997312,0.996611
0.97129,0.974223
0.999748,0.999207
0.974249,0.994737
0.950621,0.972271
0.99229,0.999974
0.986773,0.989126
0.991453,0.995953
0.98212,0.997484
0.983482,0.995701
0.994793,0.998048
0.999767,0.995062
0.997809,0.999744
0.973276,0.999762
0.978172,0.992557
0.972596,0.987985
0.998799,0.9942
0.955663,0.970612
0.955601,0.999927
0.968883,0.987495
0.999866,0.967735
0.998945,0.997177
0.996753,0.994516
